token,phase,entropy,task_id,sample_idx
[int,signature,5.686469012289308e-05,HumanEval/25,0
"]:
",signature,0.0010100570507347584,HumanEval/25,0
   ,signature,0.0006384868174791336,HumanEval/25,0
" """"""",signature,0.5991536378860474,HumanEval/25,0
 Return,docstring,0.014712504111230373,HumanEval/25,0
 list,docstring,0.00012607878306880593,HumanEval/25,0
 of,docstring,3.243752144044265e-05,HumanEval/25,0
 prime,docstring,3.5586021112976596e-05,HumanEval/25,0
 factors,docstring,1.6710260752006434e-05,HumanEval/25,0
 of,docstring,6.0276179283391684e-05,HumanEval/25,0
 given,docstring,0.00018871591601055115,HumanEval/25,0
 integer,docstring,6.792429485358298e-05,HumanEval/25,0
 in,docstring,0.0010803284822031856,HumanEval/25,0
 the,docstring,0.0012612610589712858,HumanEval/25,0
 order,docstring,0.00016258138930425048,HumanEval/25,0
 from,docstring,0.00010612863843562081,HumanEval/25,0
 smallest,docstring,3.9502694562543184e-05,HumanEval/25,0
 to,docstring,4.716582770925015e-05,HumanEval/25,0
 largest,docstring,4.9037073040381074e-05,HumanEval/25,0
".
",docstring,0.004331565462052822,HumanEval/25,0
   ,docstring,0.00037477121804840863,HumanEval/25,0
 Each,docstring,0.0021471763029694557,HumanEval/25,0
 of,docstring,0.0014524456346407533,HumanEval/25,0
 the,docstring,1.0688809197745286e-05,HumanEval/25,0
 factors,docstring,3.3858377719298005e-05,HumanEval/25,0
 should,docstring,8.137866825563833e-05,HumanEval/25,0
 be,docstring,0.0001429093535989523,HumanEval/25,0
 listed,docstring,2.00770482479129e-05,HumanEval/25,0
 number,docstring,5.634736953652464e-05,HumanEval/25,0
 of,docstring,1.8191498384112492e-05,HumanEval/25,0
 times,docstring,3.5675562685355544e-05,HumanEval/25,0
 corresponding,docstring,4.990366869606078e-05,HumanEval/25,0
 to,docstring,9.107452933676541e-05,HumanEval/25,0
 how,docstring,0.0002993273956235498,HumanEval/25,0
 many,docstring,0.00012438716657925397,HumanEval/25,0
 times,docstring,0.00026072480250149965,HumanEval/25,0
 it,docstring,0.0005707853706553578,HumanEval/25,0
 appears,docstring,0.7181557416915894,HumanEval/25,0
 in,docstring,0.0009755467181093991,HumanEval/25,0
 factor,docstring,0.008276436477899551,HumanEval/25,0
ization,docstring,4.1736351704457775e-05,HumanEval/25,0
".
",docstring,0.0007371509564109147,HumanEval/25,0
   ,docstring,7.632540655322373e-05,HumanEval/25,0
 Input,docstring,0.006464241072535515,HumanEval/25,0
 number,docstring,1.155193240265362e-05,HumanEval/25,0
 should,docstring,0.00014762287901248783,HumanEval/25,0
 be,docstring,0.0007329379441216588,HumanEval/25,0
 equal,docstring,4.657145473174751e-05,HumanEval/25,0
 to,docstring,3.1387000944960164e-06,HumanEval/25,0
 the,docstring,5.911635071242927e-06,HumanEval/25,0
 product,docstring,7.482799992430955e-05,HumanEval/25,0
 of,docstring,1.0413948075438384e-05,HumanEval/25,0
 all,docstring,2.5660236133262515e-05,HumanEval/25,0
 factors,docstring,4.432944115251303e-05,HumanEval/25,0
"
",docstring,0.11599214375019073,HumanEval/25,0
   ,docstring,6.792849308112636e-05,HumanEval/25,0
 >>>,docstring,0.21027983725070953,HumanEval/25,0
 factor,docstring,9.746836440172046e-05,HumanEval/25,0
ize,docstring,3.527286753524095e-05,HumanEval/25,0
(,docstring,1.644935764488764e-05,HumanEval/25,0
8,docstring,2.1456831746036187e-05,HumanEval/25,0
")
",docstring,0.00012574481661431491,HumanEval/25,0
   ,docstring,2.0217612473061308e-05,HumanEval/25,0
 [,docstring,3.8437727198470384e-05,HumanEval/25,0
2,docstring,2.8837398531322833e-06,HumanEval/25,0
",",docstring,9.005205356515944e-06,HumanEval/25,0
 ,docstring,8.373252057936043e-06,HumanEval/25,0
2,docstring,5.115544468026201e-07,HumanEval/25,0
",",docstring,7.537676538049709e-06,HumanEval/25,0
 ,docstring,4.886423084826674e-06,HumanEval/25,0
2,docstring,1.5013340544101084e-06,HumanEval/25,0
"]
",docstring,9.786739246919751e-05,HumanEval/25,0
   ,docstring,2.5855932108242996e-05,HumanEval/25,0
 >>>,docstring,5.0912858569063246e-05,HumanEval/25,0
 factor,docstring,1.2982891348656267e-05,HumanEval/25,0
ize,docstring,2.608317299745977e-05,HumanEval/25,0
(,docstring,1.121429795603035e-05,HumanEval/25,0
2,docstring,2.816797632476664e-06,HumanEval/25,0
5,docstring,1.006874981612782e-06,HumanEval/25,0
")
",docstring,5.188416980672628e-05,HumanEval/25,0
   ,docstring,1.4894059859216213e-05,HumanEval/25,0
 [,docstring,6.768992534489371e-06,HumanEval/25,0
5,docstring,1.757955374159792e-06,HumanEval/25,0
",",docstring,5.4415595514001325e-06,HumanEval/25,0
 ,docstring,1.4854341316095088e-05,HumanEval/25,0
5,docstring,1.4448328329308424e-06,HumanEval/25,0
"]
",docstring,0.0001326242636423558,HumanEval/25,0
   ,docstring,1.8051008737529628e-05,HumanEval/25,0
 >>>,docstring,5.741801578551531e-05,HumanEval/25,0
 factor,docstring,1.8230646674055606e-05,HumanEval/25,0
ize,docstring,4.05743921874091e-05,HumanEval/25,0
(,docstring,2.5021496185217984e-05,HumanEval/25,0
7,docstring,2.7935079742746893e-06,HumanEval/25,0
0,docstring,1.4981666254243464e-06,HumanEval/25,0
")
",docstring,2.9666160116903484e-05,HumanEval/25,0
   ,docstring,5.383250754675828e-05,HumanEval/25,0
 [,docstring,5.839795630890876e-05,HumanEval/25,0
2,docstring,3.0337971566041233e-06,HumanEval/25,0
",",docstring,9.188338481180836e-06,HumanEval/25,0
 ,docstring,1.2358103958831634e-05,HumanEval/25,0
5,docstring,1.8373340935795568e-05,HumanEval/25,0
",",docstring,1.6643069102428854e-05,HumanEval/25,0
 ,docstring,9.578307071933523e-06,HumanEval/25,0
7,docstring,1.586537473485805e-05,HumanEval/25,0
"]
",docstring,0.00028988730628043413,HumanEval/25,0
   ,docstring,0.0004380318569019437,HumanEval/25,0
" """"""
",docstring,0.03359880670905113,HumanEval/25,0
   ,operator,0.004873186815530062,HumanEval/25,0
 factors,operator,0.0760592371225357,HumanEval/25,0
 =,body,0.004818583372980356,HumanEval/25,0
" []
",body,0.0011208608048036695,HumanEval/25,0
   ,operator,0.0006636370089836419,HumanEval/25,0
 #,operator,0.8153076171875,HumanEval/25,0
 Start,docstring,0.5414910912513733,HumanEval/25,0
 with,docstring,0.14868974685668945,HumanEval/25,0
 the,docstring,0.32930487394332886,HumanEval/25,0
 smallest,docstring,0.0014750559348613024,HumanEval/25,0
 prime,docstring,0.0023831771686673164,HumanEval/25,0
 number,docstring,0.24607183039188385,HumanEval/25,0
"
",operator,0.015920095145702362,HumanEval/25,0
   ,operator,5.565016181208193e-06,HumanEval/25,0
 divisor,operator,0.03918864205479622,HumanEval/25,0
 =,body,2.1698957425542176e-05,HumanEval/25,0
 ,body,9.811460586206522e-06,HumanEval/25,0
2,body,3.4139209219574695e-06,HumanEval/25,0
"
",operator,0.22873926162719727,HumanEval/25,0
   ,operator,0.0001506325206719339,HumanEval/25,0
 while,operator,0.017446544021368027,HumanEval/25,0
 n,body,0.137325257062912,HumanEval/25,0
 >=,body,0.3412609100341797,HumanEval/25,0
 divisor,body,0.537863552570343,HumanEval/25,0
 *,body,1.075157880783081,HumanEval/25,0
 divisor,body,2.868116644094698e-05,HumanEval/25,0
":
",body,0.005950912367552519,HumanEval/25,0
       ,body,4.900571730104275e-05,HumanEval/25,0
 if,body,0.6632517576217651,HumanEval/25,0
 n,body,5.9282456277287565e-06,HumanEval/25,0
 %,body,5.907883860345464e-06,HumanEval/25,0
 divisor,body,4.784596058016177e-06,HumanEval/25,0
":
",body,0.31804361939430237,HumanEval/25,0
           ,body,6.895222759339958e-05,HumanEval/25,0
 divisor,body,0.10015979409217834,HumanEval/25,0
 +=,body,2.2883352357894182e-05,HumanEval/25,0
 ,body,1.7503338312963024e-05,HumanEval/25,0
1,body,2.878374289139174e-06,HumanEval/25,0
"
",body,2.139604475814849e-05,HumanEval/25,0
       ,body,2.1073215975775383e-05,HumanEval/25,0
 else,body,8.108181646093726e-06,HumanEval/25,0
":
",body,2.34158960665809e-05,HumanEval/25,0
           ,body,1.1000362064805813e-05,HumanEval/25,0
 n,body,0.3172451853752136,HumanEval/25,0
 //=,body,0.0004078010097146034,HumanEval/25,0
 divisor,body,5.609318577626254e-06,HumanEval/25,0
"
",body,6.366430170601234e-05,HumanEval/25,0
           ,body,0.00012212575529702008,HumanEval/25,0
 factors,body,1.8050053768092766e-05,HumanEval/25,0
.append,body,1.04233949969057e-05,HumanEval/25,0
(div,body,1.071986298484262e-05,HumanEval/25,0
isor,body,1.2181419151602313e-05,HumanEval/25,0
")
",body,0.00162853067740798,HumanEval/25,0
   ,operator,0.007374681998044252,HumanEval/25,0
 factors,operator,0.5826008915901184,HumanEval/25,0
.append,body,2.1240230125840753e-05,HumanEval/25,0
(n,body,6.630781717831269e-05,HumanEval/25,0
")
",body,0.009088301099836826,HumanEval/25,0
   ,operator,7.54054999561049e-05,HumanEval/25,0
 return,operator,1.9607767171692103e-05,HumanEval/25,0
 factors,body,5.85972738917917e-05,HumanEval/25,0
"
",operator,0.14814172685146332,HumanEval/25,0
from,body,0.927861750125885,HumanEval/25,1
 typing,body,0.018877025693655014,HumanEval/25,1
 import,body,2.6111620172741823e-05,HumanEval/25,1
 List,body,0.1664838194847107,HumanEval/25,1
"


",operator,0.0660795122385025,HumanEval/25,1
def,signature,0.0020708758383989334,HumanEval/25,1
 factor,signature,0.00017608102643862367,HumanEval/25,1
ize,signature,9.313882401329465e-06,HumanEval/25,1
(n,signature,0.00012618923210538924,HumanEval/25,1
:,signature,9.605057130102068e-05,HumanEval/25,1
 int,signature,4.014695150544867e-05,HumanEval/25,1
),signature,4.632338459487073e-05,HumanEval/25,1
 ->,signature,6.646034307777882e-05,HumanEval/25,1
 List,signature,0.00010156134521821514,HumanEval/25,1
[int,signature,5.686469012289308e-05,HumanEval/25,1
"]:
",signature,0.0010100570507347584,HumanEval/25,1
   ,signature,0.0006384868174791336,HumanEval/25,1
" """"""",signature,0.5991536378860474,HumanEval/25,1
 Return,docstring,0.014712504111230373,HumanEval/25,1
 list,docstring,0.00012607878306880593,HumanEval/25,1
 of,docstring,3.243752144044265e-05,HumanEval/25,1
 prime,docstring,3.5586021112976596e-05,HumanEval/25,1
 factors,docstring,1.6710260752006434e-05,HumanEval/25,1
 of,docstring,6.0276179283391684e-05,HumanEval/25,1
 given,docstring,0.00018871591601055115,HumanEval/25,1
 integer,docstring,6.792429485358298e-05,HumanEval/25,1
 in,docstring,0.0010803284822031856,HumanEval/25,1
 the,docstring,0.0012612610589712858,HumanEval/25,1
 order,docstring,0.00016258138930425048,HumanEval/25,1
 from,docstring,0.00010612863843562081,HumanEval/25,1
 smallest,docstring,3.9502694562543184e-05,HumanEval/25,1
 to,docstring,4.716582770925015e-05,HumanEval/25,1
 largest,docstring,4.9037073040381074e-05,HumanEval/25,1
".
",docstring,0.004331565462052822,HumanEval/25,1
   ,docstring,0.00037477121804840863,HumanEval/25,1
 Each,docstring,0.0021471763029694557,HumanEval/25,1
 of,docstring,0.0014524456346407533,HumanEval/25,1
 the,docstring,1.0688809197745286e-05,HumanEval/25,1
 factors,docstring,3.3858377719298005e-05,HumanEval/25,1
 should,docstring,8.137866825563833e-05,HumanEval/25,1
 be,docstring,0.0001429093535989523,HumanEval/25,1
 listed,docstring,2.00770482479129e-05,HumanEval/25,1
 number,docstring,5.634736953652464e-05,HumanEval/25,1
 of,docstring,1.8191498384112492e-05,HumanEval/25,1
 times,docstring,3.5675562685355544e-05,HumanEval/25,1
 corresponding,docstring,4.990366869606078e-05,HumanEval/25,1
 to,docstring,9.107452933676541e-05,HumanEval/25,1
 how,docstring,0.0002993273956235498,HumanEval/25,1
 many,docstring,0.00012438716657925397,HumanEval/25,1
 times,docstring,0.00026072480250149965,HumanEval/25,1
 it,docstring,0.0005707853706553578,HumanEval/25,1
 appears,docstring,0.7181557416915894,HumanEval/25,1
 in,docstring,0.0009755467181093991,HumanEval/25,1
 factor,docstring,0.008276436477899551,HumanEval/25,1
ization,docstring,4.1736351704457775e-05,HumanEval/25,1
".
",docstring,0.0007371509564109147,HumanEval/25,1
   ,docstring,7.632540655322373e-05,HumanEval/25,1
 Input,docstring,0.006464241072535515,HumanEval/25,1
 number,docstring,1.155193240265362e-05,HumanEval/25,1
 should,docstring,0.00014762287901248783,HumanEval/25,1
 be,docstring,0.0007329379441216588,HumanEval/25,1
 equal,docstring,4.657145473174751e-05,HumanEval/25,1
 to,docstring,3.1387000944960164e-06,HumanEval/25,1
 the,docstring,5.911635071242927e-06,HumanEval/25,1
 product,docstring,7.482799992430955e-05,HumanEval/25,1
 of,docstring,1.0413948075438384e-05,HumanEval/25,1
 all,docstring,2.5660236133262515e-05,HumanEval/25,1
 factors,docstring,4.432944115251303e-05,HumanEval/25,1
"
",docstring,0.11599214375019073,HumanEval/25,1
   ,docstring,6.792849308112636e-05,HumanEval/25,1
 >>>,docstring,0.21027983725070953,HumanEval/25,1
 factor,docstring,9.746836440172046e-05,HumanEval/25,1
ize,docstring,3.527286753524095e-05,HumanEval/25,1
(,docstring,1.644935764488764e-05,HumanEval/25,1
8,docstring,2.1456831746036187e-05,HumanEval/25,1
")
",docstring,0.00012574481661431491,HumanEval/25,1
   ,docstring,2.0217612473061308e-05,HumanEval/25,1
 [,docstring,3.8437727198470384e-05,HumanEval/25,1
2,docstring,2.8837398531322833e-06,HumanEval/25,1
",",docstring,9.005205356515944e-06,HumanEval/25,1
 ,docstring,8.373252057936043e-06,HumanEval/25,1
2,docstring,5.115544468026201e-07,HumanEval/25,1
",",docstring,7.537676538049709e-06,HumanEval/25,1
 ,docstring,4.886423084826674e-06,HumanEval/25,1
2,docstring,1.5013340544101084e-06,HumanEval/25,1
"]
",docstring,9.786739246919751e-05,HumanEval/25,1
   ,docstring,2.5855932108242996e-05,HumanEval/25,1
 >>>,docstring,5.0912858569063246e-05,HumanEval/25,1
 factor,docstring,1.2982891348656267e-05,HumanEval/25,1
ize,docstring,2.608317299745977e-05,HumanEval/25,1
(,docstring,1.121429795603035e-05,HumanEval/25,1
2,docstring,2.816797632476664e-06,HumanEval/25,1
5,docstring,1.006874981612782e-06,HumanEval/25,1
")
",docstring,5.188416980672628e-05,HumanEval/25,1
   ,docstring,1.4894059859216213e-05,HumanEval/25,1
 [,docstring,6.768992534489371e-06,HumanEval/25,1
5,docstring,1.757955374159792e-06,HumanEval/25,1
",",docstring,5.4415595514001325e-06,HumanEval/25,1
 ,docstring,1.4854341316095088e-05,HumanEval/25,1
5,docstring,1.4448328329308424e-06,HumanEval/25,1
"]
",docstring,0.0001326242636423558,HumanEval/25,1
   ,docstring,1.8051008737529628e-05,HumanEval/25,1
 >>>,docstring,5.741801578551531e-05,HumanEval/25,1
 factor,docstring,1.8230646674055606e-05,HumanEval/25,1
ize,docstring,4.05743921874091e-05,HumanEval/25,1
(,docstring,2.5021496185217984e-05,HumanEval/25,1
7,docstring,2.7935079742746893e-06,HumanEval/25,1
0,docstring,1.4981666254243464e-06,HumanEval/25,1
")
",docstring,2.9666160116903484e-05,HumanEval/25,1
   ,docstring,5.383250754675828e-05,HumanEval/25,1
 [,docstring,5.839795630890876e-05,HumanEval/25,1
2,docstring,3.0337971566041233e-06,HumanEval/25,1
",",docstring,9.188338481180836e-06,HumanEval/25,1
 ,docstring,1.2358103958831634e-05,HumanEval/25,1
5,docstring,1.8373340935795568e-05,HumanEval/25,1
",",docstring,1.6643069102428854e-05,HumanEval/25,1
 ,docstring,9.578307071933523e-06,HumanEval/25,1
7,docstring,1.586537473485805e-05,HumanEval/25,1
"]
",docstring,0.00028988730628043413,HumanEval/25,1
   ,docstring,0.0004380318569019437,HumanEval/25,1
" """"""
",docstring,0.03359880670905113,HumanEval/25,1
   ,operator,0.004873186815530062,HumanEval/25,1
 factors,operator,0.0760592371225357,HumanEval/25,1
 =,body,0.004818583372980356,HumanEval/25,1
" []
",body,0.0011208608048036695,HumanEval/25,1
   ,operator,0.0006636370089836419,HumanEval/25,1
 #,operator,0.8153076171875,HumanEval/25,1
 Start,docstring,0.5414910912513733,HumanEval/25,1
 with,docstring,0.14868974685668945,HumanEval/25,1
 the,docstring,0.32930487394332886,HumanEval/25,1
 smallest,docstring,0.0014750559348613024,HumanEval/25,1
 prime,docstring,0.0023831771686673164,HumanEval/25,1
 factor,docstring,0.24607183039188385,HumanEval/25,1
"
",operator,0.06036422401666641,HumanEval/25,1
   ,operator,6.2265817177831195e-06,HumanEval/25,1
 divisor,operator,0.09008854627609253,HumanEval/25,1
 =,body,1.8591423213365488e-05,HumanEval/25,1
 ,body,1.1388726306904573e-05,HumanEval/25,1
2,body,4.3233944779785816e-06,HumanEval/25,1
"
",operator,0.11830157041549683,HumanEval/25,1
   ,operator,0.00011601363075897098,HumanEval/25,1
 while,operator,0.010219240561127663,HumanEval/25,1
 n,body,0.1377490758895874,HumanEval/25,1
 >=,body,0.3414294123649597,HumanEval/25,1
 divisor,body,0.5906211137771606,HumanEval/25,1
 *,body,1.057159423828125,HumanEval/25,1
 divisor,body,3.2340220059268177e-05,HumanEval/25,1
":
",body,0.0066313608549535275,HumanEval/25,1
       ,body,4.828324381378479e-05,HumanEval/25,1
 if,body,0.6205411553382874,HumanEval/25,1
 n,body,5.973573479423067e-06,HumanEval/25,1
 %,body,5.645179044222459e-06,HumanEval/25,1
 divisor,body,4.547398930299096e-06,HumanEval/25,1
 ==,body,0.3431568443775177,HumanEval/25,1
 ,body,3.124872137050261e-06,HumanEval/25,1
0,body,4.084821284777718e-06,HumanEval/25,1
":
",body,3.696577186929062e-05,HumanEval/25,1
           ,body,1.2799202522728592e-05,HumanEval/25,1
 factors,body,0.003328143386170268,HumanEval/25,1
.append,body,2.2404492483474314e-05,HumanEval/25,1
(div,body,1.33230723804445e-05,HumanEval/25,1
isor,body,3.516312426654622e-05,HumanEval/25,1
")
",body,6.934951670700684e-05,HumanEval/25,1
           ,body,0.00016701346612535417,HumanEval/25,1
 n,body,7.350380474235862e-05,HumanEval/25,1
 //=,body,0.04772417992353439,HumanEval/25,1
 divisor,body,9.37343247642275e-06,HumanEval/25,1
"
",body,8.772096407483332e-06,HumanEval/25,1
       ,body,4.193505083094351e-05,HumanEval/25,1
 else,body,1.839620017562993e-05,HumanEval/25,1
":
",body,8.64644334797049e-06,HumanEval/25,1
           ,body,1.571865868754685e-05,HumanEval/25,1
 divisor,body,0.0009140612091869116,HumanEval/25,1
 +=,body,1.603711280040443e-05,HumanEval/25,1
 ,body,5.027474253438413e-05,HumanEval/25,1
1,body,4.624587745638564e-06,HumanEval/25,1
"
",operator,0.02033141627907753,HumanEval/25,1
   ,operator,8.146828622557223e-05,HumanEval/25,1
 if,operator,0.7245189547538757,HumanEval/25,1
 n,body,4.966831056663068e-06,HumanEval/25,1
 >,body,0.0011074518552049994,HumanEval/25,1
 ,body,0.0003393411170691252,HumanEval/25,1
1,body,8.525194425601512e-05,HumanEval/25,1
":
",body,0.0010177354561164975,HumanEval/25,1
       ,body,3.465280678938143e-05,HumanEval/25,1
 factors,body,7.540236401837319e-05,HumanEval/25,1
.append,body,1.6741323634050786e-05,HumanEval/25,1
(n,body,5.151586083229631e-05,HumanEval/25,1
")
",body,9.582934580976143e-05,HumanEval/25,1
   ,operator,0.00015218279440887272,HumanEval/25,1
 return,operator,1.0437739547342062e-05,HumanEval/25,1
 factors,body,4.195436486043036e-05,HumanEval/25,1
"
",operator,0.19632405042648315,HumanEval/25,1
from,body,0.927849531173706,HumanEval/25,2
 typing,body,0.019087262451648712,HumanEval/25,2
 import,body,2.5085604647756554e-05,HumanEval/25,2
 List,body,0.1670815497636795,HumanEval/25,2
"


",operator,0.06609141081571579,HumanEval/25,2
def,signature,0.0018593438435345888,HumanEval/25,2
 factor,signature,0.00019430827524047345,HumanEval/25,2
ize,signature,1.1325162631692365e-05,HumanEval/25,2
(n,signature,0.0001271393266506493,HumanEval/25,2
:,signature,9.957049769582227e-05,HumanEval/25,2
 int,signature,4.005229857284576e-05,HumanEval/25,2
),signature,4.694106610259041e-05,HumanEval/25,2
 ->,signature,6.805754674132913e-05,HumanEval/25,2
 List,signature,0.00010133984324056655,HumanEval/25,2
[int,signature,5.542251165024936e-05,HumanEval/25,2
"]:
",signature,0.0009016796248033643,HumanEval/25,2
   ,signature,0.0007101652445271611,HumanEval/25,2
" """"""",signature,0.5994673371315002,HumanEval/25,2
 Return,docstring,0.013207999058067799,HumanEval/25,2
 list,docstring,0.00014102293062023818,HumanEval/25,2
 of,docstring,3.353947977302596e-05,HumanEval/25,2
 prime,docstring,3.5500608646543697e-05,HumanEval/25,2
 factors,docstring,1.7717153241392225e-05,HumanEval/25,2
 of,docstring,5.9900055930484086e-05,HumanEval/25,2
 given,docstring,0.00018996800645254552,HumanEval/25,2
 integer,docstring,6.769539322704077e-05,HumanEval/25,2
 in,docstring,0.0010889931581914425,HumanEval/25,2
 the,docstring,0.0012724143452942371,HumanEval/25,2
 order,docstring,0.0001629004254937172,HumanEval/25,2
 from,docstring,0.00010670413030311465,HumanEval/25,2
 smallest,docstring,4.0636859921505675e-05,HumanEval/25,2
 to,docstring,4.668505061999895e-05,HumanEval/25,2
 largest,docstring,4.855257066083141e-05,HumanEval/25,2
".
",docstring,0.004664055071771145,HumanEval/25,2
   ,docstring,0.0003748243907466531,HumanEval/25,2
 Each,docstring,0.0021418475080281496,HumanEval/25,2
 of,docstring,0.001452351687476039,HumanEval/25,2
 the,docstring,1.075346881407313e-05,HumanEval/25,2
 factors,docstring,3.4323900763411075e-05,HumanEval/25,2
 should,docstring,8.231967512983829e-05,HumanEval/25,2
 be,docstring,0.00014320018817670643,HumanEval/25,2
 listed,docstring,2.042032065219246e-05,HumanEval/25,2
 number,docstring,5.5155589507194236e-05,HumanEval/25,2
 of,docstring,2.0650117221521214e-05,HumanEval/25,2
 times,docstring,3.5876080801244825e-05,HumanEval/25,2
 corresponding,docstring,4.8093053919728845e-05,HumanEval/25,2
 to,docstring,8.688531670486555e-05,HumanEval/25,2
 how,docstring,0.00030710213468410075,HumanEval/25,2
 many,docstring,0.00011136409011669457,HumanEval/25,2
 times,docstring,0.00021941303566563874,HumanEval/25,2
 it,docstring,0.0005676737637259066,HumanEval/25,2
 appears,docstring,0.7183371186256409,HumanEval/25,2
 in,docstring,0.0009762056288309395,HumanEval/25,2
 factor,docstring,0.007435619831085205,HumanEval/25,2
ization,docstring,3.754197678063065e-05,HumanEval/25,2
".
",docstring,0.0007252173963934183,HumanEval/25,2
   ,docstring,8.17572872620076e-05,HumanEval/25,2
 Input,docstring,0.006387192755937576,HumanEval/25,2
 number,docstring,1.154071833298076e-05,HumanEval/25,2
 should,docstring,0.00015463930321857333,HumanEval/25,2
 be,docstring,0.0007353659602813423,HumanEval/25,2
 equal,docstring,4.620836261892691e-05,HumanEval/25,2
 to,docstring,3.1555307486996753e-06,HumanEval/25,2
 the,docstring,6.710715751978569e-06,HumanEval/25,2
 product,docstring,7.745249604340643e-05,HumanEval/25,2
 of,docstring,1.04561240732437e-05,HumanEval/25,2
 all,docstring,2.8667906008195132e-05,HumanEval/25,2
 factors,docstring,4.4414806325221434e-05,HumanEval/25,2
"
",docstring,0.11597545444965363,HumanEval/25,2
   ,docstring,6.796162051614374e-05,HumanEval/25,2
" """"""
",docstring,0.19262702763080597,HumanEval/25,2
   ,operator,0.0025115865282714367,HumanEval/25,2
 factors,operator,0.08687719702720642,HumanEval/25,2
 =,body,0.007530026137828827,HumanEval/25,2
" []
",body,0.0016247129533439875,HumanEval/25,2
   ,operator,0.0012803677236661315,HumanEval/25,2
 #,operator,0.8368502259254456,HumanEval/25,2
 Start,docstring,0.5794723629951477,HumanEval/25,2
 with,docstring,0.14621330797672272,HumanEval/25,2
 the,docstring,0.35570454597473145,HumanEval/25,2
 smallest,docstring,0.001864891266450286,HumanEval/25,2
 prime,docstring,0.0033533081877976656,HumanEval/25,2
 number,docstring,0.3188362419605255,HumanEval/25,2
"
",operator,0.01812097057700157,HumanEval/25,2
   ,operator,5.9172593864786904e-06,HumanEval/25,2
 divisor,operator,0.0577244907617569,HumanEval/25,2
 =,body,2.9103077395120636e-05,HumanEval/25,2
 ,body,1.2120478459110018e-05,HumanEval/25,2
2,body,5.947241334069986e-06,HumanEval/25,2
"
",operator,0.3507941663265228,HumanEval/25,2
   ,operator,0.00020588425104506314,HumanEval/25,2
 while,operator,0.01943531073629856,HumanEval/25,2
 n,body,0.13762685656547546,HumanEval/25,2
 >=,body,0.31659555435180664,HumanEval/25,2
 divisor,body,0.5384203195571899,HumanEval/25,2
 *,body,1.0681895017623901,HumanEval/25,2
 divisor,body,4.384096246212721e-05,HumanEval/25,2
":
",body,0.00739271380007267,HumanEval/25,2
       ,body,5.749211413785815e-05,HumanEval/25,2
 if,body,0.6887636184692383,HumanEval/25,2
 n,body,8.926722330215853e-06,HumanEval/25,2
 %,body,8.167876330844592e-06,HumanEval/25,2
 divisor,body,6.478212526417337e-06,HumanEval/25,2
 ==,body,0.2947564423084259,HumanEval/25,2
 ,body,4.32490196544677e-06,HumanEval/25,2
0,body,5.922667241975432e-06,HumanEval/25,2
":
",body,5.5826647439971566e-05,HumanEval/25,2
           ,body,1.557582800160162e-05,HumanEval/25,2
 factors,body,0.005109849851578474,HumanEval/25,2
.append,body,2.2024458303349093e-05,HumanEval/25,2
(div,body,1.552038884256035e-05,HumanEval/25,2
isor,body,3.843699596473016e-05,HumanEval/25,2
")
",body,7.849009853089228e-05,HumanEval/25,2
           ,body,0.00016914946900215,HumanEval/25,2
 n,body,0.00016934906307142228,HumanEval/25,2
 //=,body,0.04777155816555023,HumanEval/25,2
 divisor,body,1.1424204785726033e-05,HumanEval/25,2
"
",body,1.2828721992264036e-05,HumanEval/25,2
       ,body,5.255338328424841e-05,HumanEval/25,2
 else,body,3.208285488653928e-05,HumanEval/25,2
":
",body,8.867071301210672e-06,HumanEval/25,2
           ,body,1.6085199604276568e-05,HumanEval/25,2
 divisor,body,0.0019489222904667258,HumanEval/25,2
 +=,body,1.7667489373707213e-05,HumanEval/25,2
 ,body,5.318387775332667e-05,HumanEval/25,2
1,body,6.24131007498363e-06,HumanEval/25,2
"
",operator,0.02567216008901596,HumanEval/25,2
   ,operator,0.00010676131932996213,HumanEval/25,2
 if,operator,0.6584698557853699,HumanEval/25,2
 n,body,6.741989182046382e-06,HumanEval/25,2
 >,body,0.001284934114664793,HumanEval/25,2
 ,body,0.00047183301649056375,HumanEval/25,2
1,body,5.4092539357952774e-05,HumanEval/25,2
":
",body,0.0012826669262722135,HumanEval/25,2
       ,body,3.719712549354881e-05,HumanEval/25,2
 factors,body,9.161459456663579e-05,HumanEval/25,2
.append,body,1.7500460671726614e-05,HumanEval/25,2
(n,body,6.83511170791462e-05,HumanEval/25,2
")
",body,0.00014063883281778544,HumanEval/25,2
   ,operator,0.0002681381010916084,HumanEval/25,2
 return,operator,2.2432765035773627e-05,HumanEval/25,2
 factors,body,5.685090582119301e-05,HumanEval/25,2
"
",operator,0.4826100170612335,HumanEval/25,2
from,body,0.927861750125885,HumanEval/25,3
 typing,body,0.018877025693655014,HumanEval/25,3
 import,body,2.6111620172741823e-05,HumanEval/25,3
 List,body,0.1664838194847107,HumanEval/25,3
"


",operator,0.0660795122385025,HumanEval/25,3
def,signature,0.0020708758383989334,HumanEval/25,3
 factor,signature,0.00017608102643862367,HumanEval/25,3
ize,signature,9.313882401329465e-06,HumanEval/25,3
(n,signature,0.00012618923210538924,HumanEval/25,3
:,signature,9.605057130102068e-05,HumanEval/25,3
 int,signature,4.014695150544867e-05,HumanEval/25,3
),signature,4.632338459487073e-05,HumanEval/25,3
