token,phase,entropy,task_id,sample_idx
:,signature,0.2329019457101822,HumanEval/53,0
int,signature,0.0559491366147995,HumanEval/53,0
",",signature,0.0033256420865654945,HumanEval/53,0
y,signature,0.004491700325161219,HumanEval/53,0
:,signature,0.001532446127384901,HumanEval/53,0
int,signature,0.01633460447192192,HumanEval/53,0
):,signature,0.5665746927261353,HumanEval/53,0
"
",signature,0.016735536977648735,HumanEval/53,0
  ,signature,0.017619539052248,HumanEval/53,0
return,signature,0.1150200292468071,HumanEval/53,0
x,body,0.0014455367345362902,HumanEval/53,0
+,body,0.09078710526227951,HumanEval/53,0
y,body,0.0007782441098242998,HumanEval/53,0
def,signature,0.6760280132293701,HumanEval/53,1
add,signature,0.03557267412543297,HumanEval/53,1
(,signature,0.034701187163591385,HumanEval/53,1
x,signature,0.021850042045116425,HumanEval/53,1
",",signature,0.3648243248462677,HumanEval/53,1
y,signature,0.1965503841638565,HumanEval/53,1
):,signature,0.044568922370672226,HumanEval/53,1
"
",signature,0.5099256634712219,HumanEval/53,1
  ,signature,0.5974668264389038,HumanEval/53,1
return,signature,0.40871530771255493,HumanEval/53,1
x,body,0.02010980248451233,HumanEval/53,1
+,body,0.1964525729417801,HumanEval/53,1
y,body,0.0023076594807207584,HumanEval/53,1
"
",operator,0.33390921354293823,HumanEval/53,1
def,signature,0.6760280132293701,HumanEval/53,2
add,signature,0.03557267412543297,HumanEval/53,2
(,signature,0.034701187163591385,HumanEval/53,2
x,signature,0.021850042045116425,HumanEval/53,2
:,signature,0.3648243248462677,HumanEval/53,2
int,signature,0.10804025083780289,HumanEval/53,2
",",signature,0.011667326092720032,HumanEval/53,2
y,signature,0.020202945917844772,HumanEval/53,2
:,signature,0.005233780946582556,HumanEval/53,2
int,signature,0.035855572670698166,HumanEval/53,2
):,signature,0.5291070938110352,HumanEval/53,2
"
",signature,0.34191054105758667,HumanEval/53,2
,signature,0.5957975387573242,HumanEval/53,2
return,signature,0.763063907623291,HumanEval/53,2
x,body,0.06038568168878555,HumanEval/53,2
+,body,0.15588194131851196,HumanEval/53,2
y,body,0.006315256934612989,HumanEval/53,2
def,signature,0.6760280132293701,HumanEval/53,3
add,signature,0.03557267412543297,HumanEval/53,3
(,signature,0.034701187163591385,HumanEval/53,3
x,signature,0.021850042045116425,HumanEval/53,3
",",signature,0.3648243248462677,HumanEval/53,3
y,signature,0.1965503841638565,HumanEval/53,3
):,signature,0.044568922370672226,HumanEval/53,3
"
",signature,0.5099256634712219,HumanEval/53,3
  ,signature,0.5974668264389038,HumanEval/53,3
return,signature,0.40871530771255493,HumanEval/53,3
x,body,0.02010980248451233,HumanEval/53,3
+,body,0.1964525729417801,HumanEval/53,3
y,body,0.0023076594807207584,HumanEval/53,3
"
",operator,0.33390921354293823,HumanEval/53,3
def,signature,0.6760280132293701,HumanEval/53,4
add,signature,0.03557267040014267,HumanEval/53,4
(,signature,0.034701187163591385,HumanEval/53,4
x,signature,0.021850042045116425,HumanEval/53,4
:,signature,0.3648242950439453,HumanEval/53,4
int,signature,0.10804025083780289,HumanEval/53,4
",",signature,0.011667326092720032,HumanEval/53,4
y,signature,0.020202945917844772,HumanEval/53,4
:,signature,0.0052337804809212685,HumanEval/53,4
int,signature,0.035855572670698166,HumanEval/53,4
),signature,0.5291070938110352,HumanEval/53,4
->,signature,0.06845007836818695,HumanEval/53,4
int,signature,0.0532718189060688,HumanEval/53,4
:,signature,0.02445858158171177,HumanEval/53,4
"
",signature,0.5411459803581238,HumanEval/53,4
,signature,0.5972952842712402,HumanEval/53,4
return,signature,0.7119036912918091,HumanEval/53,4
x,body,0.02365143969655037,HumanEval/53,4
+,body,0.07483764737844467,HumanEval/53,4
y,body,0.004341112449765205,HumanEval/53,4
def,signature,0.6760280132293701,HumanEval/53,5
add,signature,0.03557267412543297,HumanEval/53,5
(,signature,0.034701187163591385,HumanEval/53,5
x,signature,0.021850042045116425,HumanEval/53,5
",",signature,0.3648243248462677,HumanEval/53,5
y,signature,0.1965503841638565,HumanEval/53,5
):,signature,0.044568922370672226,HumanEval/53,5
"
",signature,0.5099256634712219,HumanEval/53,5
,signature,0.5974668264389038,HumanEval/53,5
return,signature,0.5751151442527771,HumanEval/53,5
x,body,0.07211484014987946,HumanEval/53,5
+,body,0.2380610704421997,HumanEval/53,5
y,body,0.005450953729450703,HumanEval/53,5
def,signature,0.6760280132293701,HumanEval/53,6
add,signature,0.03557267040014267,HumanEval/53,6
(,signature,0.034701187163591385,HumanEval/53,6
x,signature,0.021850042045116425,HumanEval/53,6
:,signature,0.3648242950439453,HumanEval/53,6
int,signature,0.10804025083780289,HumanEval/53,6
",",signature,0.011667326092720032,HumanEval/53,6
y,signature,0.020202945917844772,HumanEval/53,6
:,signature,0.0052337804809212685,HumanEval/53,6
int,signature,0.035855572670698166,HumanEval/53,6
),signature,0.5291070938110352,HumanEval/53,6
->,signature,0.06845007836818695,HumanEval/53,6
int,signature,0.0532718189060688,HumanEval/53,6
:,signature,0.02445858158171177,HumanEval/53,6
"
",signature,0.5411459803581238,HumanEval/53,6
,signature,0.5972952842712402,HumanEval/53,6
return,signature,0.7119036912918091,HumanEval/53,6
x,body,0.02365143969655037,HumanEval/53,6
+,body,0.07483764737844467,HumanEval/53,6
y,body,0.004341112449765205,HumanEval/53,6
def,signature,0.6760280132293701,HumanEval/53,7
add,signature,0.03557267040014267,HumanEval/53,7
(,signature,0.034701187163591385,HumanEval/53,7
x,signature,0.021850042045116425,HumanEval/53,7
:,signature,0.3648242950439453,HumanEval/53,7
int,signature,0.10804025083780289,HumanEval/53,7
",",signature,0.011667326092720032,HumanEval/53,7
y,signature,0.020202945917844772,HumanEval/53,7
:,signature,0.0052337804809212685,HumanEval/53,7
int,signature,0.035855572670698166,HumanEval/53,7
),signature,0.5291070938110352,HumanEval/53,7
->,signature,0.06845007836818695,HumanEval/53,7
int,signature,0.0532718189060688,HumanEval/53,7
:,signature,0.02445858158171177,HumanEval/53,7
"
",signature,0.5411459803581238,HumanEval/53,7
,signature,0.5972952842712402,HumanEval/53,7
return,signature,0.7119036912918091,HumanEval/53,7
x,body,0.02365143969655037,HumanEval/53,7
+,body,0.07483764737844467,HumanEval/53,7
y,body,0.004341112449765205,HumanEval/53,7
def,signature,0.6760280132293701,HumanEval/53,8
add,signature,0.03557267412543297,HumanEval/53,8
(,signature,0.034701187163591385,HumanEval/53,8
x,signature,0.021850042045116425,HumanEval/53,8
:,signature,0.3648243248462677,HumanEval/53,8
int,signature,0.10804025083780289,HumanEval/53,8
",",signature,0.011667326092720032,HumanEval/53,8
y,signature,0.020202945917844772,HumanEval/53,8
:,signature,0.005233780946582556,HumanEval/53,8
int,signature,0.035855572670698166,HumanEval/53,8
):,signature,0.5291070938110352,HumanEval/53,8
"
",signature,0.34191054105758667,HumanEval/53,8
,signature,0.5957975387573242,HumanEval/53,8
return,signature,0.763063907623291,HumanEval/53,8
x,body,0.06038568168878555,HumanEval/53,8
+,body,0.15588194131851196,HumanEval/53,8
y,body,0.006315256934612989,HumanEval/53,8
def,signature,0.6760280132293701,HumanEval/53,9
add,signature,0.03557267412543297,HumanEval/53,9
(,signature,0.034701187163591385,HumanEval/53,9
x,signature,0.021850042045116425,HumanEval/53,9
:,signature,0.3648243248462677,HumanEval/53,9
int,signature,0.10804025083780289,HumanEval/53,9
",",signature,0.011667326092720032,HumanEval/53,9
y,signature,0.020202945917844772,HumanEval/53,9
:,signature,0.005233780946582556,HumanEval/53,9
int,signature,0.035855572670698166,HumanEval/53,9
):,signature,0.5291070938110352,HumanEval/53,9
"
",signature,0.34191054105758667,HumanEval/53,9
,signature,0.5957975387573242,HumanEval/53,9
return,signature,0.763063907623291,HumanEval/53,9
x,body,0.06038568168878555,HumanEval/53,9
+,body,0.15588194131851196,HumanEval/53,9
y,body,0.006315256934612989,HumanEval/53,9
 ,operator,0.6934415698051453,HumanEval/55,0
"
",operator,8.424625411862507e-05,HumanEval/55,0
def,signature,0.1685429811477661,HumanEval/55,0
fib,signature,0.0019903804641216993,HumanEval/55,0
(,signature,0.011375227943062782,HumanEval/55,0
n,signature,0.002433042973279953,HumanEval/55,0
:,signature,0.19902871549129486,HumanEval/55,0
int,signature,0.035011421889066696,HumanEval/55,0
),signature,0.44014012813568115,HumanEval/55,0
->,signature,0.027710389345884323,HumanEval/55,0
int,signature,0.02261664904654026,HumanEval/55,0
:,signature,0.007741150446236134,HumanEval/55,0
"
",signature,0.030610492452979088,HumanEval/55,0
  ,signature,0.04958755522966385,HumanEval/55,0
if,signature,1.117082118988037,HumanEval/55,0
n,body,0.009942020289599895,HumanEval/55,0
<=,body,0.31374549865722656,HumanEval/55,0
,body,0.015819761902093887,HumanEval/55,0
1,body,0.11376054584980011,HumanEval/55,0
:,body,0.0032606888562440872,HumanEval/55,0
"
",body,0.05874623358249664,HumanEval/55,0
      ,body,0.012683249078691006,HumanEval/55,0
return,body,0.0014468245208263397,HumanEval/55,0
n,body,0.07490341365337372,HumanEval/55,0
"
",body,0.05845758691430092,HumanEval/55,0
  ,body,0.05915973335504532,HumanEval/55,0
else,body,0.07977144420146942,HumanEval/55,0
:,body,0.0015472306404262781,HumanEval/55,0
"
",body,0.005066520068794489,HumanEval/55,0
      ,body,0.0061254315078258514,HumanEval/55,0
return,body,0.0115518718957901,HumanEval/55,0
fib,body,0.0028908182866871357,HumanEval/55,0
(,body,0.0015792250633239746,HumanEval/55,0
n,body,0.00041623719152994454,HumanEval/55,0
-,body,0.10023479163646698,HumanEval/55,0
1,body,0.060693979263305664,HumanEval/55,0
),body,0.016471920534968376,HumanEval/55,0
+,body,0.0024753918405622244,HumanEval/55,0
fib,body,0.00022808837820775807,HumanEval/55,0
(,body,0.003652332816272974,HumanEval/55,0
n,body,0.0003815258387476206,HumanEval/55,0
-,body,0.0019725430756807327,HumanEval/55,0
2,body,0.0024651179555803537,HumanEval/55,0
),body,0.001118368934839964,HumanEval/55,0
def,signature,0.6934415698051453,HumanEval/55,1
fib,signature,0.1044953465461731,HumanEval/55,1
(,signature,0.05876489356160164,HumanEval/55,1
n,signature,0.019885899499058723,HumanEval/55,1
:,signature,0.3990832567214966,HumanEval/55,1
int,signature,0.07722558081150055,HumanEval/55,1
):,signature,0.3668340742588043,HumanEval/55,1
"
",signature,0.317448228597641,HumanEval/55,1
  ,signature,0.6822154521942139,HumanEval/55,1
if,signature,0.9102533459663391,HumanEval/55,1
n,body,0.030415555462241173,HumanEval/55,1
==,body,0.5750629305839539,HumanEval/55,1
,body,0.007697854191064835,HumanEval/55,1
1,body,0.6940339207649231,HumanEval/55,1
or,body,0.7104061841964722,HumanEval/55,1
n,body,0.003171871416270733,HumanEval/55,1
==,body,0.04412805661559105,HumanEval/55,1
,body,0.01741824299097061,HumanEval/55,1
2,body,0.5587434768676758,HumanEval/55,1
:,body,0.01274757832288742,HumanEval/55,1
"
",body,0.07052388042211533,HumanEval/55,1
      ,body,0.05403675138950348,HumanEval/55,1
return,body,0.003931915853172541,HumanEval/55,1
,body,0.29353904724121094,HumanEval/55,1
1,body,0.0014611161313951015,HumanEval/55,1
"
",body,0.03430721163749695,HumanEval/55,1
  ,body,0.05952288955450058,HumanEval/55,1
else,body,0.2611171007156372,HumanEval/55,1
:,body,0.0016617004293948412,HumanEval/55,1
"
",body,0.017087290063500404,HumanEval/55,1
      ,body,0.01307424996048212,HumanEval/55,1
return,body,0.008799262344837189,HumanEval/55,1
fib,body,0.005660422146320343,HumanEval/55,1
(,body,0.004170382395386696,HumanEval/55,1
n,body,0.0011984389275312424,HumanEval/55,1
-,body,0.23104307055473328,HumanEval/55,1
1,body,0.06763621419668198,HumanEval/55,1
),body,0.04784172400832176,HumanEval/55,1
+,body,0.0034293895587325096,HumanEval/55,1
fib,body,0.0015164974611252546,HumanEval/55,1
(,body,0.008065246976912022,HumanEval/55,1
n,body,0.0007823816849850118,HumanEval/55,1
-,body,0.004143570549786091,HumanEval/55,1
2,body,0.003875565715134144,HumanEval/55,1
),body,0.0017660914454609156,HumanEval/55,1
"
",operator,0.11744426190853119,HumanEval/55,1
 ,operator,0.6934415698051453,HumanEval/55,2
"
",operator,8.424625411862507e-05,HumanEval/55,2
def,signature,0.1685429811477661,HumanEval/55,2
fib,signature,0.0019903804641216993,HumanEval/55,2
(,signature,0.011375227943062782,HumanEval/55,2
n,signature,0.002433042973279953,HumanEval/55,2
:,signature,0.19902871549129486,HumanEval/55,2
int,signature,0.035011421889066696,HumanEval/55,2
):,signature,0.44014012813568115,HumanEval/55,2
"
",signature,0.017730116844177246,HumanEval/55,2
  ,signature,0.05857979878783226,HumanEval/55,2
if,signature,1.106969952583313,HumanEval/55,2
n,body,0.024528658017516136,HumanEval/55,2
<=,body,0.4093323349952698,HumanEval/55,2
,body,0.023607412353157997,HumanEval/55,2
1,body,0.11379572004079819,HumanEval/55,2
:,body,0.006366739049553871,HumanEval/55,2
"
",body,0.03765101358294487,HumanEval/55,2
      ,body,0.01984817534685135,HumanEval/55,2
return,body,0.0016183163970708847,HumanEval/55,2
n,body,0.05598428472876549,HumanEval/55,2
"
",body,0.061108969151973724,HumanEval/55,2
  ,body,0.043764274567365646,HumanEval/55,2
else,body,0.08199064433574677,HumanEval/55,2
:,body,0.0020770905539393425,HumanEval/55,2
"
",body,0.004194760229438543,HumanEval/55,2
      ,body,0.005544925108551979,HumanEval/55,2
return,body,0.0075879571959376335,HumanEval/55,2
fib,body,0.004671281203627586,HumanEval/55,2
(,body,0.002335214288905263,HumanEval/55,2
n,body,0.0005307609681040049,HumanEval/55,2
-,body,0.05578707903623581,HumanEval/55,2
1,body,0.06077788397669792,HumanEval/55,2
),body,0.033562071621418,HumanEval/55,2
+,body,0.002040302148088813,HumanEval/55,2
fib,body,0.00038181093987077475,HumanEval/55,2
(,body,0.004109476692974567,HumanEval/55,2
n,body,0.00047897358308546245,HumanEval/55,2
-,body,0.002062962157651782,HumanEval/55,2
2,body,0.0026450264267623425,HumanEval/55,2
),body,0.001236269949004054,HumanEval/55,2
def,signature,0.6934415698051453,HumanEval/55,3
fib,signature,0.1044953465461731,HumanEval/55,3
(,signature,0.05876489356160164,HumanEval/55,3
n,signature,0.019885899499058723,HumanEval/55,3
:,signature,0.3990832567214966,HumanEval/55,3
int,signature,0.07722558081150055,HumanEval/55,3
):,signature,0.3668340742588043,HumanEval/55,3
"
",signature,0.317448228597641,HumanEval/55,3
    ,signature,0.6822154521942139,HumanEval/55,3
a,signature,1.0019499063491821,HumanEval/55,3
=,body,0.6708004474639893,HumanEval/55,3
,body,0.4563126564025879,HumanEval/55,3
1,body,0.4845781922340393,HumanEval/55,3
"
",operator,0.305320680141449,HumanEval/55,3
    ,operator,0.05512194335460663,HumanEval/55,3
b,operator,0.12490703910589218,HumanEval/55,3
=,body,0.019839830696582794,HumanEval/55,3
,body,0.03915371745824814,HumanEval/55,3
1,body,0.43612393736839294,HumanEval/55,3
"
",operator,0.039584919810295105,HumanEval/55,3
    ,operator,0.34777402877807617,HumanEval/55,3
if,operator,1.3026912212371826,HumanEval/55,3
n,body,0.1907414346933365,HumanEval/55,3
==,body,1.1196950674057007,HumanEval/55,3
,body,0.06275717169046402,HumanEval/55,3
1,body,0.7293844819068909,HumanEval/55,3
:,body,0.15165475010871887,HumanEval/55,3
"
",body,0.1514187455177307,HumanEval/55,3
        ,body,0.9220113754272461,HumanEval/55,3
return,body,0.06471347063779831,HumanEval/55,3
a,body,0.8042298555374146,HumanEval/55,3
"
",operator,0.16365256905555725,HumanEval/55,3
    ,operator,0.1764843612909317,HumanEval/55,3
for,operator,1.2648181915283203,HumanEval/55,3
i,body,0.2662767767906189,HumanEval/55,3
in,body,0.0077547309920191765,HumanEval/55,3
range,body,0.015613785944879055,HumanEval/55,3
(,body,0.18332640826702118,HumanEval/55,3
n,body,0.9624099731445312,HumanEval/55,3
-,body,0.4521861672401428,HumanEval/55,3
2,body,0.6711470484733582,HumanEval/55,3
):,body,0.13030371069908142,HumanEval/55,3
"
",body,0.034825682640075684,HumanEval/55,3
        ,body,0.20022937655448914,HumanEval/55,3
a,body,0.9572122693061829,HumanEval/55,3
",",body,0.12056262791156769,HumanEval/55,3
b,body,0.21351361274719238,HumanEval/55,3
=,body,0.03053714707493782,HumanEval/55,3
b,body,0.051536157727241516,HumanEval/55,3
",",body,0.00938835833221674,HumanEval/55,3
a,body,0.043978918343782425,HumanEval/55,3
+,body,0.6865430474281311,HumanEval/55,3
b,body,0.010550479404628277,HumanEval/55,3
"
",operator,0.49266317486763,HumanEval/55,3
    ,operator,0.28608787059783936,HumanEval/55,3
return,operator,0.022898074239492416,HumanEval/55,3
b,body,0.6429741978645325,HumanEval/55,3
def,signature,0.6934415698051453,HumanEval/55,4
fib,signature,0.1044953465461731,HumanEval/55,4
(,signature,0.05876489356160164,HumanEval/55,4
n,signature,0.019885899499058723,HumanEval/55,4
:,signature,0.3990832567214966,HumanEval/55,4
int,signature,0.07722558081150055,HumanEval/55,4
):,signature,0.3668340742588043,HumanEval/55,4
"
",signature,0.317448228597641,HumanEval/55,4
    ,signature,0.6822154521942139,HumanEval/55,4
if,signature,1.0019499063491821,HumanEval/55,4
n,body,0.1401057243347168,HumanEval/55,4
<=,body,1.144345760345459,HumanEval/55,4
,body,0.08057775348424911,HumanEval/55,4
1,body,0.2521410584449768,HumanEval/55,4
:,body,0.022358285263180733,HumanEval/55,4
"
",body,0.21098178625106812,HumanEval/55,4
        ,body,0.9498225450515747,HumanEval/55,4
return,body,0.012158866971731186,HumanEval/55,4
n,body,0.1680563986301422,HumanEval/55,4
"
",body,0.09336624294519424,HumanEval/55,4
    ,body,0.22729440033435822,HumanEval/55,4
else,body,0.24843943119049072,HumanEval/55,4
:,body,0.011266151443123817,HumanEval/55,4
"
",body,0.047361068427562714,HumanEval/55,4
        ,body,0.09620243310928345,HumanEval/55,4
return,body,0.038807857781648636,HumanEval/55,4
fib,body,0.06287472695112228,HumanEval/55,4
(,body,0.013001147657632828,HumanEval/55,4
n,body,0.004754296503961086,HumanEval/55,4
-,body,0.35464316606521606,HumanEval/55,4
1,body,0.1766868531703949,HumanEval/55,4
),body,0.09539138525724411,HumanEval/55,4
+,body,0.0070367236621677876,HumanEval/55,4
fib,body,0.007937579415738583,HumanEval/55,4
(,body,0.015389347448945045,HumanEval/55,4
n,body,0.0018324198899790645,HumanEval/55,4
-,body,0.007975652813911438,HumanEval/55,4
2,body,0.007929414510726929,HumanEval/55,4
),body,0.007283682469278574,HumanEval/55,4
def,signature,0.6934415698051453,HumanEval/55,5
fib,signature,0.1044953465461731,HumanEval/55,5
(,signature,0.05876489356160164,HumanEval/55,5
n,signature,0.019885899499058723,HumanEval/55,5
:,signature,0.3990832567214966,HumanEval/55,5
int,signature,0.07722558081150055,HumanEval/55,5
):,signature,0.3668340742588043,HumanEval/55,5
"
",signature,0.317448228597641,HumanEval/55,5
,signature,0.6822154521942139,HumanEval/55,5
if,signature,0.897469162940979,HumanEval/55,5
n,body,0.06983648240566254,HumanEval/55,5
<=,body,0.8178404569625854,HumanEval/55,5
,body,0.043740592896938324,HumanEval/55,5
1,body,0.19689105451107025,HumanEval/55,5
:,body,0.011638421565294266,HumanEval/55,5
"
",body,0.18625414371490479,HumanEval/55,5
    ,body,0.5785394906997681,HumanEval/55,5
return,body,0.007905421778559685,HumanEval/55,5
n,body,0.16417858004570007,HumanEval/55,5
"
",body,0.08426469564437866,HumanEval/55,5
,body,0.19985051453113556,HumanEval/55,5
else,body,0.3449373245239258,HumanEval/55,5
:,body,0.0028036830481141806,HumanEval/55,5
"
",body,0.02074449136853218,HumanEval/55,5
    ,body,0.07284975051879883,HumanEval/55,5
return,body,0.025920137763023376,HumanEval/55,5
fib,body,0.02580658718943596,HumanEval/55,5
(,body,0.00631613377481699,HumanEval/55,5
n,body,0.0019543480593711138,HumanEval/55,5
-,body,0.3987429738044739,HumanEval/55,5
1,body,0.14657461643218994,HumanEval/55,5
),body,0.06340792775154114,HumanEval/55,5
+,body,0.0044929273426532745,HumanEval/55,5
fib,body,0.0024287845008075237,HumanEval/55,5
(,body,0.007354523986577988,HumanEval/55,5
n,body,0.000966513529419899,HumanEval/55,5
-,body,0.0043669226579368114,HumanEval/55,5
2,body,0.004572151228785515,HumanEval/55,5
),body,0.004016594961285591,HumanEval/55,5
def,signature,0.6934415698051453,HumanEval/55,6
fib,signature,0.1044953465461731,HumanEval/55,6
(,signature,0.05876489356160164,HumanEval/55,6
n,signature,0.019885899499058723,HumanEval/55,6
:,signature,0.3990832567214966,HumanEval/55,6
int,signature,0.07722558081150055,HumanEval/55,6
):,signature,0.3668340742588043,HumanEval/55,6
"
",signature,0.317448228597641,HumanEval/55,6
  ,signature,0.6822154521942139,HumanEval/55,6
if,signature,0.9102533459663391,HumanEval/55,6
n,body,0.030415555462241173,HumanEval/55,6
<=,body,0.5750629305839539,HumanEval/55,6
,body,0.03087383322417736,HumanEval/55,6
1,body,0.163638174533844,HumanEval/55,6
:,body,0.006159225478768349,HumanEval/55,6
"
",body,0.10934798419475555,HumanEval/55,6
      ,body,0.07641906291246414,HumanEval/55,6
return,body,0.003551238914951682,HumanEval/55,6
n,body,0.06852651387453079,HumanEval/55,6
"
",body,0.1407519429922104,HumanEval/55,6
  ,body,0.11955418437719345,HumanEval/55,6
else,body,0.21177086234092712,HumanEval/55,6
:,body,0.0010851758997887373,HumanEval/55,6
"
",body,0.010770564898848534,HumanEval/55,6
      ,body,0.011146865785121918,HumanEval/55,6
return,body,0.011477021500468254,HumanEval/55,6
fib,body,0.007979016751050949,HumanEval/55,6
(,body,0.002665335778146982,HumanEval/55,6
n,body,0.0006006443873047829,HumanEval/55,6
-,body,0.1926538348197937,HumanEval/55,6
1,body,0.09044744819402695,HumanEval/55,6
),body,0.030396487563848495,HumanEval/55,6
+,body,0.0018844956066459417,HumanEval/55,6
fib,body,0.0007351830136030912,HumanEval/55,6
(,body,0.005220696330070496,HumanEval/55,6
n,body,0.0005142664886079729,HumanEval/55,6
-,body,0.0022435577120631933,HumanEval/55,6
2,body,0.002964883577078581,HumanEval/55,6
),body,0.0018920112634077668,HumanEval/55,6
"
",operator,0.11416339874267578,HumanEval/55,6
def,signature,0.6934415698051453,HumanEval/55,7
fib,signature,0.1044953465461731,HumanEval/55,7
(,signature,0.05876489356160164,HumanEval/55,7
n,signature,0.019885899499058723,HumanEval/55,7
:,signature,0.3990832567214966,HumanEval/55,7
int,signature,0.07722558081150055,HumanEval/55,7
),signature,0.3668340742588043,HumanEval/55,7
->,signature,0.2179562747478485,HumanEval/55,7
int,signature,0.0525994747877121,HumanEval/55,7
:,signature,0.026212913915514946,HumanEval/55,7
"
",signature,0.45115697383880615,HumanEval/55,7
,signature,0.8489468097686768,HumanEval/55,7
if,signature,0.7119415402412415,HumanEval/55,7
n,body,0.02585742622613907,HumanEval/55,7
<=,body,0.6211563348770142,HumanEval/55,7
,body,0.021393753588199615,HumanEval/55,7
1,body,0.17897194623947144,HumanEval/55,7
:,body,0.006643372122198343,HumanEval/55,7
"
",body,0.24820664525032043,HumanEval/55,7
    ,body,0.43096238374710083,HumanEval/55,7
return,body,0.0066530536860227585,HumanEval/55,7
n,body,0.16171588003635406,HumanEval/55,7
"
",body,0.07504919916391373,HumanEval/55,7
,body,0.197695791721344,HumanEval/55,7
else,body,0.25217798352241516,HumanEval/55,7
:,body,0.001859813928604126,HumanEval/55,7
"
",body,0.019264213740825653,HumanEval/55,7
    ,body,0.055431436747312546,HumanEval/55,7
return,body,0.024055764079093933,HumanEval/55,7
fib,body,0.014546183869242668,HumanEval/55,7
(,body,0.004537289962172508,HumanEval/55,7
n,body,0.0011602994054555893,HumanEval/55,7
-,body,0.3431648910045624,HumanEval/55,7
1,body,0.13313734531402588,HumanEval/55,7
),body,0.0313115119934082,HumanEval/55,7
+,body,0.0028147271368652582,HumanEval/55,7
fib,body,0.0013270521303638816,HumanEval/55,7
(,body,0.005359537433832884,HumanEval/55,7
n,body,0.0006345552392303944,HumanEval/55,7
-,body,0.003175651654601097,HumanEval/55,7
2,body,0.0032441457733511925,HumanEval/55,7
),body,0.0029068838339298964,HumanEval/55,7
def,signature,0.6934415698051453,HumanEval/55,9
fib,signature,0.1044953465461731,HumanEval/55,9
(,signature,0.05876489356160164,HumanEval/55,9
n,signature,0.019885899499058723,HumanEval/55,9
:,signature,0.3990832567214966,HumanEval/55,9
int,signature,0.07722558081150055,HumanEval/55,9
):,signature,0.3668340742588043,HumanEval/55,9
"
",signature,0.317448228597641,HumanEval/55,9
    ,signature,0.6822154521942139,HumanEval/55,9
if,signature,1.0019499063491821,HumanEval/55,9
n,body,0.1401057243347168,HumanEval/55,9
<=,body,1.144345760345459,HumanEval/55,9
,body,0.08057775348424911,HumanEval/55,9
1,body,0.2521410584449768,HumanEval/55,9
:,body,0.022358285263180733,HumanEval/55,9
"
",body,0.21098178625106812,HumanEval/55,9
        ,body,0.9498225450515747,HumanEval/55,9
return,body,0.012158866971731186,HumanEval/55,9
n,body,0.1680563986301422,HumanEval/55,9
"
",body,0.09336624294519424,HumanEval/55,9
    ,body,0.22729440033435822,HumanEval/55,9
else,body,0.24843943119049072,HumanEval/55,9
:,body,0.011266151443123817,HumanEval/55,9
"
",body,0.047361068427562714,HumanEval/55,9
        ,body,0.09620243310928345,HumanEval/55,9
return,body,0.038807857781648636,HumanEval/55,9
fib,body,0.06287472695112228,HumanEval/55,9
(,body,0.013001147657632828,HumanEval/55,9
n,body,0.004754296503961086,HumanEval/55,9
-,body,0.35464316606521606,HumanEval/55,9
1,body,0.1766868531703949,HumanEval/55,9
),body,0.09539138525724411,HumanEval/55,9
+,body,0.0070367236621677876,HumanEval/55,9
fib,body,0.007937579415738583,HumanEval/55,9
(,body,0.015389347448945045,HumanEval/55,9
n,body,0.0018324198899790645,HumanEval/55,9
-,body,0.007975652813911438,HumanEval/55,9
2,body,0.007929414510726929,HumanEval/55,9
),body,0.007283682469278574,HumanEval/55,9
def,signature,0.606160044670105,HumanEval/56,0
correct,signature,0.079552561044693,HumanEval/56,0
_,signature,0.013689582236111164,HumanEval/56,0
bra,signature,0.00983373448252678,HumanEval/56,0
cket,signature,0.0038037309423089027,HumanEval/56,0
ing,signature,0.004014771431684494,HumanEval/56,0
(,signature,0.035680271685123444,HumanEval/56,0
bra,signature,0.04751121252775192,HumanEval/56,0
ckets,signature,0.0032192999497056007,HumanEval/56,0
:,signature,0.3232969045639038,HumanEval/56,0
str,signature,0.06290377676486969,HumanEval/56,0
),signature,0.699424684047699,HumanEval/56,0
->,signature,0.14531224966049194,HumanEval/56,0
bool,signature,0.0369316004216671,HumanEval/56,0
:,signature,0.028493762016296387,HumanEval/56,0
"
",signature,0.10356727242469788,HumanEval/56,0
    ,signature,0.7675283551216125,HumanEval/56,0
stack,signature,1.4643269777297974,HumanEval/56,0
=,body,0.16310513019561768,HumanEval/56,0
[],body,0.1776122748851776,HumanEval/56,0
"
",operator,0.06599533557891846,HumanEval/56,0
    ,operator,0.3466147482395172,HumanEval/56,0
for,operator,0.10731487721204758,HumanEval/56,0
bra,body,1.2538847923278809,HumanEval/56,0
cket,body,0.011677216738462448,HumanEval/56,0
in,body,0.0009857123950496316,HumanEval/56,0
brackets,body,0.0015008843038231134,HumanEval/56,0
:,body,0.004778123460710049,HumanEval/56,0
"
",body,0.017942538484930992,HumanEval/56,0
        ,body,0.8177745342254639,HumanEval/56,0
if,body,0.007233981043100357,HumanEval/56,0
bra,body,0.024363236501812935,HumanEval/56,0
cket,body,0.0013574711047112942,HumanEval/56,0
==,body,0.05162110924720764,HumanEval/56,0
"""<",body,0.7509804964065552,HumanEval/56,0
""":",body,0.001714114099740982,HumanEval/56,0
"
",body,0.05414772778749466,HumanEval/56,0
