task_id,sample_idx,code_pos,layer_idx,phase,token,entropy,kl_to_final,top1_id,matches_final,in_top5_final
HumanEval/11,0,73,15,docstring,"'
",7.125167369842529,20.39798355102539,78931,0,0
HumanEval/11,0,74,15,docstring,   ,6.802733421325684,20.622098922729492,56760,0,0
HumanEval/11,0,75,15,docstring," """"""
",7.510957717895508,18.421436309814453,56760,0,0
HumanEval/11,0,76,15,operator,   ,6.132720947265625,20.39609718322754,60053,0,0
HumanEval/11,0,77,15,operator, result,4.78916597366333,21.407115936279297,59670,0,0
HumanEval/11,0,78,15,body, =,6.140332221984863,19.15468978881836,82907,0,0
HumanEval/11,0,79,15,body," []
",5.906891345977783,19.39097023010254,82853,0,0
HumanEval/11,0,80,15,operator,   ,4.767778396606445,22.32699966430664,56158,0,0
HumanEval/11,0,81,15,operator, for,4.13410758972168,22.51943588256836,59670,0,0
HumanEval/11,0,82,15,body, i,5.064735412597656,19.190715789794922,136336,0,0
HumanEval/11,0,83,15,body, in,6.120220184326172,19.18376922607422,136336,0,0
HumanEval/11,0,84,15,body, range,6.442605018615723,20.178876876831055,136336,0,0
HumanEval/11,0,85,15,body,(len,1.1998242139816284,26.34796905517578,136336,0,0
HumanEval/11,0,86,15,body,(a,5.30817174911499,21.671772003173828,5585,0,0
HumanEval/11,0,87,15,body,")):
",5.415839195251465,22.137100219726562,5585,0,0
HumanEval/11,0,88,15,body,       ,5.521807670593262,22.034902572631836,144444,0,0
HumanEval/11,0,89,15,body, if,6.02226448059082,18.66256332397461,145182,0,0
HumanEval/11,0,90,15,body, a,4.582870006561279,22.910011291503906,5585,0,0
HumanEval/11,0,91,15,body,[i,4.420363426208496,23.09036636352539,145109,0,0
HumanEval/11,0,92,15,body,],7.80118465423584,19.472148895263672,75311,0,0
HumanEval/11,0,93,15,body, ==,6.8329057693481445,19.26026725769043,53806,0,0
HumanEval/11,0,94,15,body, b,7.104823112487793,19.906156539916992,80283,0,0
HumanEval/11,0,95,15,body,[i,7.658722877502441,19.74773597717285,18686,0,0
HumanEval/11,0,96,15,body,"]:
",7.295002460479736,20.325180053710938,132549,0,0
HumanEval/11,0,97,15,body,           ,4.959397315979004,22.561376571655273,18686,0,0
HumanEval/11,0,98,15,body, result,6.632891654968262,20.66166877746582,51914,0,0
HumanEval/11,0,99,15,body,.append,7.6199870109558105,19.461862564086914,85948,0,0
HumanEval/11,0,100,15,body,(',7.692812919616699,19.79640769958496,74589,0,0
HumanEval/11,0,101,15,body,0,7.859955310821533,19.645305633544922,18686,0,0
HumanEval/11,0,102,15,body,"')
",6.112699031829834,21.485820770263672,28038,0,0
HumanEval/11,0,103,15,body,       ,6.794970512390137,20.542448043823242,9939,0,0
HumanEval/11,0,104,15,body, else,0.3622666001319885,0.46534883975982666,770,1,1
HumanEval/11,0,105,15,body,":
",7.560263633728027,20.043235778808594,18686,0,0
HumanEval/11,0,106,15,body,           ,8.055360794067383,19.45903968811035,57240,0,0
HumanEval/11,0,107,15,body, result,7.380092144012451,20.10511016845703,55072,0,0
HumanEval/11,0,108,15,body,.append,7.117092609405518,20.42115020751953,40507,0,0
HumanEval/11,0,109,15,body,(',5.538781642913818,22.088363647460938,2987,0,0
HumanEval/11,0,110,15,body,1,7.941806793212891,19.65522003173828,18686,0,0
HumanEval/11,0,111,15,body,"')
",4.387666702270508,23.21271514892578,54155,0,0
HumanEval/11,0,112,15,operator,   ,1.175876259803772,26.44579315185547,75311,0,0
HumanEval/11,0,113,15,operator, return,4.107514381408691,19.831846237182617,470,1,1
HumanEval/11,0,114,15,body, ''.,5.940801620483398,21.163476943969727,134284,0,0
HumanEval/11,0,115,15,body,join,6.132871627807617,21.406982421875,90036,0,0
HumanEval/11,0,116,15,body,(result,6.056552886962891,21.491302490234375,60573,0,0
HumanEval/11,0,117,15,body,")
",5.384368896484375,18.387664794921875,43699,0,0
HumanEval/11,0,0,16,body,from,6.926861763000488,16.3502254486084,49576,0,0
HumanEval/11,0,1,16,body, typing,5.883635520935059,21.532100677490234,33550,0,0
HumanEval/11,0,2,16,body, import,5.870269775390625,20.592086791992188,90344,0,0
HumanEval/11,0,3,16,body, List,8.119975090026855,17.983470916748047,90470,0,0
HumanEval/11,0,4,16,operator,"


",7.250376224517822,16.78702163696289,14531,0,0
HumanEval/11,0,5,16,signature,def,7.388547897338867,18.156007766723633,729,0,0
HumanEval/11,0,6,16,signature, string,6.757460594177246,20.621599197387695,82861,0,0
HumanEval/11,0,7,16,signature,_xor,7.329440593719482,20.100679397583008,62602,0,0
HumanEval/11,0,8,16,signature,(a,6.5550856590271,18.89826011657715,52782,0,0
HumanEval/11,0,9,16,signature,:,6.2594757080078125,21.004215240478516,44366,0,0
HumanEval/11,0,10,16,signature, str,6.820650100708008,20.778270721435547,82861,0,0
HumanEval/11,0,11,16,signature,",",7.599520683288574,19.484994888305664,46288,0,0
HumanEval/11,0,12,16,signature, b,7.241816520690918,19.53282928466797,66737,0,0
HumanEval/11,0,13,16,signature,:,7.448208808898926,19.80997657775879,135501,0,0
HumanEval/11,0,14,16,signature, str,6.64385461807251,20.747591018676758,77006,0,0
HumanEval/11,0,15,16,signature,),6.545590400695801,20.960973739624023,59428,0,0
HumanEval/11,0,16,16,signature, ->,5.468011856079102,22.041030883789062,75311,0,0
HumanEval/11,0,17,16,signature, str,7.4819183349609375,19.9321346282959,110822,0,0
HumanEval/11,0,18,16,signature,":
",6.71260404586792,19.998397827148438,46248,0,0
HumanEval/11,0,19,16,signature,   ,3.0308587551116943,24.037139892578125,54155,0,0
HumanEval/11,0,20,16,signature," """"""",4.428951263427734,20.856155395507812,59670,0,0
HumanEval/11,0,21,16,docstring, Input,7.207187652587891,18.578750610351562,142477,0,0
HumanEval/11,0,22,16,docstring, are,7.552866458892822,20.0223331451416,117483,0,0
HumanEval/11,0,23,16,docstring, two,5.8111252784729,21.451709747314453,72888,0,0
HumanEval/11,0,24,16,docstring, strings,7.328179359436035,18.15387535095215,914,0,1
HumanEval/11,0,25,16,docstring, a,7.995217800140381,18.446165084838867,18731,0,0
HumanEval/11,0,26,16,docstring, and,8.13703441619873,18.986127853393555,38287,0,0
HumanEval/11,0,27,16,docstring, b,2.6033742427825928,21.77521514892578,5144,0,0
HumanEval/11,0,28,16,docstring, consisting,6.8909173011779785,20.67242431640625,85098,0,0
HumanEval/11,0,29,16,docstring, only,8.431451797485352,19.16787338256836,239,0,0
HumanEval/11,0,30,16,docstring, of,8.233965873718262,19.184812545776367,141964,0,0
HumanEval/11,0,31,16,docstring, ,8.038915634155273,18.5305233001709,5766,0,0
HumanEval/11,0,32,16,docstring,1,6.787668228149414,20.77496337890625,18686,0,0
HumanEval/11,0,33,16,docstring,s,8.139392852783203,19.087432861328125,18549,0,0
HumanEval/11,0,34,16,docstring, and,8.369298934936523,18.584657669067383,43662,0,0
HumanEval/11,0,35,16,docstring, ,0.002270384691655636,19.311153411865234,5144,0,0
HumanEval/11,0,36,16,docstring,0,7.6034393310546875,19.716352462768555,87074,0,0
HumanEval/11,0,37,16,docstring,s,7.470529556274414,18.811073303222656,48612,0,1
HumanEval/11,0,38,16,docstring,".
",6.065360069274902,21.160905838012695,79680,0,0
HumanEval/11,0,39,16,docstring,   ,7.297887802124023,20.119796752929688,90344,0,0
HumanEval/11,0,40,16,docstring, Perform,6.822686195373535,20.292598724365234,44092,0,0
HumanEval/11,0,41,16,docstring, binary,7.2085771560668945,20.219552993774414,47896,0,0
HumanEval/11,0,42,16,docstring, XOR,7.436495780944824,20.051952362060547,72183,0,0
HumanEval/11,0,43,16,docstring, on,7.060593605041504,18.42875862121582,5666,0,1
HumanEval/11,0,44,16,docstring, these,7.648875713348389,19.27896499633789,47896,0,0
HumanEval/11,0,45,16,docstring, inputs,7.185853958129883,20.344135284423828,29834,0,0
HumanEval/11,0,46,16,docstring, and,8.032422065734863,19.481857299804688,90446,0,0
HumanEval/11,0,47,16,docstring, return,3.658043384552002,15.068435668945312,470,1,1
HumanEval/11,0,48,16,docstring, result,7.311216354370117,16.687175750732422,59151,0,1
HumanEval/11,0,49,16,docstring, also,7.334610462188721,20.200231552124023,82907,0,0
HumanEval/11,0,50,16,docstring, as,7.823010444641113,19.73076629638672,87263,0,0
HumanEval/11,0,51,16,docstring, a,7.016327381134033,19.37983512878418,27013,0,0
HumanEval/11,0,52,16,docstring, string,8.101814270019531,18.408123016357422,917,0,1
HumanEval/11,0,53,16,docstring,".
",8.08718204498291,17.75434684753418,5661,0,0
HumanEval/11,0,54,16,docstring,   ,7.418235778808594,19.635469436645508,90344,0,0
HumanEval/11,0,55,16,docstring, >>>,7.669985771179199,17.322797775268555,69439,0,0
HumanEval/11,0,56,16,docstring, string,2.054715156555176,25.52927589416504,96620,0,0
HumanEval/11,0,57,16,docstring,_xor,7.339993476867676,20.259952545166016,62602,0,0
HumanEval/11,0,58,16,docstring,(',7.302329063415527,19.911449432373047,49576,0,0
HumanEval/11,0,59,16,docstring,0,1.3129072189331055,26.288299560546875,96620,0,0
HumanEval/11,0,60,16,docstring,1,5.308530330657959,22.221519470214844,96192,0,0
HumanEval/11,0,61,16,docstring,0,6.241802215576172,21.357898712158203,75311,0,0
HumanEval/11,0,62,16,docstring,"',",7.848371982574463,19.710113525390625,78476,0,0
HumanEval/11,0,63,16,docstring, ',7.77569055557251,19.696086883544922,41261,0,0
HumanEval/11,0,64,16,docstring,1,8.436376571655273,18.875699996948242,59888,0,0
HumanEval/11,0,65,16,docstring,1,8.151289939880371,19.455345153808594,54155,0,0
HumanEval/11,0,66,16,docstring,0,8.393331527709961,19.221878051757812,127049,0,0
HumanEval/11,0,67,16,docstring,"')
",8.175453186035156,19.306915283203125,87045,0,0
HumanEval/11,0,68,16,docstring,   ,6.903664588928223,20.595943450927734,96620,0,0
HumanEval/11,0,69,16,docstring, ',8.181272506713867,17.873939514160156,2550,0,0
HumanEval/11,0,70,16,docstring,1,4.6592302322387695,22.619251251220703,77006,0,0
HumanEval/11,0,71,16,docstring,0,7.683587074279785,19.84113883972168,54155,0,0
HumanEval/11,0,72,16,docstring,0,7.412590980529785,20.048519134521484,67880,0,0
HumanEval/11,0,73,16,docstring,"'
",7.3434553146362305,20.165103912353516,78931,0,0
HumanEval/11,0,74,16,docstring,   ,6.454590797424316,20.984954833984375,56760,0,0
HumanEval/11,0,75,16,docstring," """"""
",7.668911457061768,18.252700805664062,56760,0,0
HumanEval/11,0,76,16,operator,   ,5.71391487121582,20.78795051574707,148717,0,0
HumanEval/11,0,77,16,operator, result,4.960480690002441,20.796680450439453,75311,0,0
HumanEval/11,0,78,16,body, =,5.617583274841309,19.493026733398438,82907,0,0
HumanEval/11,0,79,16,body," []
",6.390044689178467,18.505414962768555,82853,0,0
HumanEval/11,0,80,16,operator,   ,5.332724094390869,21.886051177978516,33550,0,0
HumanEval/11,0,81,16,operator, for,5.172207355499268,20.94586944580078,59670,0,0
HumanEval/11,0,82,16,body, i,5.853499889373779,17.648208618164062,58589,0,0
HumanEval/11,0,83,16,body, in,6.170529842376709,19.398042678833008,73842,0,0
HumanEval/11,0,84,16,body, range,6.377771377563477,19.6314754486084,117122,0,0
HumanEval/11,0,85,16,body,(len,3.636995553970337,23.637311935424805,142805,0,0
HumanEval/11,0,86,16,body,(a,5.7661261558532715,21.288719177246094,86355,0,0
HumanEval/11,0,87,16,body,")):
",6.244279384613037,21.159080505371094,62602,0,0
HumanEval/11,0,88,16,body,       ,5.805254936218262,21.738388061523438,35174,0,0
HumanEval/11,0,89,16,body, if,6.080848693847656,18.86262321472168,145182,0,0
HumanEval/11,0,90,16,body, a,5.072183132171631,22.366159439086914,5585,0,0
HumanEval/11,0,91,16,body,[i,5.9987287521362305,20.74922752380371,145109,0,0
HumanEval/11,0,92,16,body,],8.128519058227539,19.092119216918945,42251,0,0
HumanEval/11,0,93,16,body, ==,7.313506603240967,18.95243263244629,53806,0,0
HumanEval/11,0,94,16,body, b,6.119767665863037,21.03351593017578,80283,0,0
HumanEval/11,0,95,16,body,[i,7.384842872619629,19.822132110595703,17498,0,0
HumanEval/11,0,96,16,body,"]:
",7.213866233825684,20.40848159790039,81619,0,0
HumanEval/11,0,97,16,body,           ,5.493349075317383,22.034656524658203,18686,0,0
HumanEval/11,0,98,16,body, result,7.205259323120117,20.18128776550293,51914,0,0
HumanEval/11,0,99,16,body,.append,6.889925003051758,20.137975692749023,85948,0,0
HumanEval/11,0,100,16,body,(',7.409027099609375,20.091304779052734,2987,0,0
HumanEval/11,0,101,16,body,0,7.877601623535156,19.62273406982422,96363,0,0
HumanEval/11,0,102,16,body,"')
",6.3938069343566895,21.202810287475586,74589,0,0
HumanEval/11,0,103,16,body,       ,6.754554271697998,20.503631591796875,9939,0,0
HumanEval/11,0,104,16,body, else,0.3859283924102783,0.49900054931640625,770,1,1
HumanEval/11,0,105,16,body,":
",7.138034820556641,20.464305877685547,83302,0,0
HumanEval/11,0,106,16,body,           ,7.164121627807617,20.37078094482422,57240,0,0
HumanEval/11,0,107,16,body, result,5.5775885581970215,21.93471908569336,55072,0,0
HumanEval/11,0,108,16,body,.append,6.6694841384887695,20.815826416015625,85948,0,0
HumanEval/11,0,109,16,body,(',2.773644208908081,24.855188369750977,2987,0,0
HumanEval/11,0,110,16,body,1,7.711573600769043,19.89153480529785,28885,0,0
HumanEval/11,0,111,16,body,"')
",3.9797558784484863,23.6137752532959,75311,0,0
HumanEval/11,0,112,16,operator,   ,0.6678242683410645,26.954023361206055,75311,0,0
HumanEval/11,0,113,16,operator, return,4.249444484710693,15.194710731506348,470,1,1
HumanEval/11,0,114,16,body, ''.,6.811520576477051,20.096817016601562,134284,0,0
HumanEval/11,0,115,16,body,join,6.3027215003967285,21.21381950378418,86012,0,0
HumanEval/11,0,116,16,body,(result,5.699042320251465,21.87177848815918,92808,0,0
HumanEval/11,0,117,16,body,")
",4.312735080718994,18.961259841918945,43699,0,0
HumanEval/11,0,0,17,body,from,7.852408409118652,15.024213790893555,82071,0,0
HumanEval/11,0,1,17,body, typing,6.181827545166016,21.16260528564453,143823,0,0
HumanEval/11,0,2,17,body, import,6.821447372436523,18.67828369140625,90344,0,0
HumanEval/11,0,3,17,body, List,8.247761726379395,17.83007049560547,27195,0,0
HumanEval/11,0,4,17,operator,"


",7.512292861938477,16.47965431213379,58979,0,0
HumanEval/11,0,5,17,signature,def,6.464137077331543,17.952407836914062,729,0,0
HumanEval/11,0,6,17,signature, string,7.184797286987305,19.77407455444336,52617,0,0
HumanEval/11,0,7,17,signature,_xor,8.002334594726562,19.404117584228516,62602,0,0
HumanEval/11,0,8,17,signature,(a,7.442193984985352,18.277320861816406,52782,0,0
HumanEval/11,0,9,17,signature,:,6.800429821014404,20.357900619506836,37262,0,0
HumanEval/11,0,10,17,signature, str,6.6999616622924805,20.889049530029297,143452,0,0
HumanEval/11,0,11,17,signature,",",7.8108906745910645,19.312379837036133,81619,0,0
HumanEval/11,0,12,17,signature, b,8.37302017211914,18.21906280517578,59428,0,0
HumanEval/11,0,13,17,signature,:,7.439805030822754,19.81275177001953,144202,0,0
HumanEval/11,0,14,17,signature, str,7.5256524085998535,19.73431968688965,77006,0,0
HumanEval/11,0,15,17,signature,),6.869193077087402,20.62689971923828,62602,0,0
HumanEval/11,0,16,17,signature, ->,5.350257873535156,22.133365631103516,18686,0,0
HumanEval/11,0,17,17,signature, str,7.19167423248291,20.102014541625977,28491,0,0
HumanEval/11,0,18,17,signature,":
",7.276325225830078,19.226396560668945,225,0,0
HumanEval/11,0,19,17,signature,   ,4.016838073730469,22.6019344329834,54155,0,0
HumanEval/11,0,20,17,signature," """"""",6.743768692016602,16.30259132385254,75311,0,0
HumanEval/11,0,21,17,docstring, Input,7.176176071166992,18.505023956298828,142477,0,0
HumanEval/11,0,22,17,docstring, are,7.903994083404541,19.664918899536133,89724,0,0
HumanEval/11,0,23,17,docstring, two,7.27628231048584,18.13149070739746,72888,0,0
HumanEval/11,0,24,17,docstring, strings,7.468173503875732,19.0706787109375,1946,0,0
HumanEval/11,0,25,17,docstring, a,8.119646072387695,18.236698150634766,18731,0,0
HumanEval/11,0,26,17,docstring, and,8.054717063903809,19.080764770507812,55771,0,0
HumanEval/11,0,27,17,docstring, b,6.66703987121582,19.742416381835938,5144,0,0
HumanEval/11,0,28,17,docstring, consisting,7.448612689971924,20.118274688720703,85098,0,0
HumanEval/11,0,29,17,docstring, only,8.575532913208008,18.975072860717773,143197,0,0
HumanEval/11,0,30,17,docstring, of,8.192039489746094,19.2533016204834,7821,0,0
HumanEval/11,0,31,17,docstring, ,8.647909164428711,18.35710334777832,93680,0,0
HumanEval/11,0,32,17,docstring,1,7.34176778793335,20.21390151977539,18686,0,0
HumanEval/11,0,33,17,docstring,s,7.8962483406066895,19.34947395324707,18549,0,0
HumanEval/11,0,34,17,docstring, and,8.150845527648926,17.823774337768555,33108,0,0
HumanEval/11,0,35,17,docstring, ,0.00820977333933115,19.308263778686523,5144,0,0
HumanEval/11,0,36,17,docstring,0,8.33184814453125,18.816823959350586,95413,0,0
HumanEval/11,0,37,17,docstring,s,7.23500394821167,18.495798110961914,48612,0,1
HumanEval/11,0,38,17,docstring,".
",7.291908264160156,20.068050384521484,39618,0,0
HumanEval/11,0,39,17,docstring,   ,8.08055591583252,19.159650802612305,55072,0,0
HumanEval/11,0,40,17,docstring, Perform,7.578160285949707,19.569019317626953,44092,0,0
HumanEval/11,0,41,17,docstring, binary,7.65573787689209,19.607744216918945,47896,0,0
HumanEval/11,0,42,17,docstring, XOR,7.854806423187256,19.626134872436523,56526,0,0
HumanEval/11,0,43,17,docstring, on,7.521223068237305,18.148313522338867,5666,0,1
HumanEval/11,0,44,17,docstring, these,8.259056091308594,18.601722717285156,65844,0,0
HumanEval/11,0,45,17,docstring, inputs,8.215751647949219,19.2000732421875,28133,0,0
HumanEval/11,0,46,17,docstring, and,6.59487771987915,20.898998260498047,65046,0,0
HumanEval/11,0,47,17,docstring, return,3.8311212062835693,20.273645401000977,69024,0,0
HumanEval/11,0,48,17,docstring, result,8.058642387390137,17.868213653564453,3059,0,1
HumanEval/11,0,49,17,docstring, also,7.769943714141846,19.738828659057617,86020,0,0
HumanEval/11,0,50,17,docstring, as,7.587306022644043,19.958574295043945,143682,0,0
HumanEval/11,0,51,17,docstring, a,7.767483711242676,18.36516571044922,27013,0,0
HumanEval/11,0,52,17,docstring, string,7.934323310852051,18.740642547607422,79680,0,0
HumanEval/11,0,53,17,docstring,".
",8.354494094848633,17.526016235351562,198,0,0
HumanEval/11,0,54,17,docstring,   ,7.77489709854126,19.188064575195312,20393,0,0
HumanEval/11,0,55,17,docstring, >>>,7.683335781097412,17.196853637695312,69439,0,0
HumanEval/11,0,56,17,docstring, string,1.2287256717681885,26.366579055786133,96620,0,0
HumanEval/11,0,57,17,docstring,_xor,7.911888122558594,19.688339233398438,62602,0,0
HumanEval/11,0,58,17,docstring,(',8.043675422668457,19.153091430664062,49576,0,0
HumanEval/11,0,59,17,docstring,0,0.6598478555679321,26.953641891479492,96620,0,0
HumanEval/11,0,60,17,docstring,1,6.917355060577393,20.61905288696289,59428,0,0
HumanEval/11,0,61,17,docstring,0,7.558014869689941,20.026813507080078,75311,0,0
HumanEval/11,0,62,17,docstring,"',",8.391009330749512,19.15928077697754,90574,0,0
HumanEval/11,0,63,17,docstring, ',7.641559600830078,19.856630325317383,89724,0,0
HumanEval/11,0,64,17,docstring,1,8.401203155517578,18.89155387878418,47379,0,0
HumanEval/11,0,65,17,docstring,1,8.237076759338379,19.372011184692383,71786,0,0
HumanEval/11,0,66,17,docstring,0,8.632171630859375,18.981124877929688,127049,0,0
HumanEval/11,0,67,17,docstring,"')
",7.792045593261719,19.71047019958496,87045,0,0
HumanEval/11,0,68,17,docstring,   ,6.1443562507629395,21.343120574951172,96620,0,0
HumanEval/11,0,69,17,docstring, ',8.337441444396973,17.72248077392578,2550,0,0
HumanEval/11,0,70,17,docstring,1,6.8553009033203125,20.210853576660156,96620,0,0
HumanEval/11,0,71,17,docstring,0,7.923605442047119,19.60839080810547,71786,0,0
HumanEval/11,0,72,17,docstring,0,7.730673313140869,19.70818328857422,71786,0,0
HumanEval/11,0,73,17,docstring,"'
",7.937705993652344,19.546403884887695,127385,0,0
HumanEval/11,0,74,17,docstring,   ,7.294753074645996,20.124759674072266,43984,0,0
HumanEval/11,0,75,17,docstring," """"""
",7.524824619293213,18.51628875732422,144090,0,0
HumanEval/11,0,76,17,operator,   ,6.361092567443848,19.7947940826416,148717,0,0
HumanEval/11,0,77,17,operator, result,5.502788543701172,17.81542205810547,75311,0,0
HumanEval/11,0,78,17,body, =,5.33732795715332,18.8720703125,143571,0,0
HumanEval/11,0,79,17,body," []
",7.060044288635254,17.51887321472168,19733,0,0
HumanEval/11,0,80,17,operator,   ,6.1604156494140625,21.13107681274414,59670,0,0
HumanEval/11,0,81,17,operator, for,6.056289196014404,19.34754180908203,75311,0,0
HumanEval/11,0,82,17,body, i,6.3728132247924805,16.957347869873047,136336,0,0
HumanEval/11,0,83,17,body, in,6.324170112609863,18.394927978515625,72363,0,0
HumanEval/11,0,84,17,body, range,6.893317222595215,19.42751693725586,13379,0,0
HumanEval/11,0,85,17,body,(len,3.9574661254882812,22.933605194091797,136336,0,0
HumanEval/11,0,86,17,body,(a,6.237163543701172,20.694873809814453,86355,0,0
HumanEval/11,0,87,17,body,")):
",7.007930755615234,20.382797241210938,79732,0,0
HumanEval/11,0,88,17,body,       ,6.20643949508667,21.28600311279297,35174,0,0
HumanEval/11,0,89,17,body, if,6.07344388961792,15.67243766784668,421,1,1
HumanEval/11,0,90,17,body, a,4.085941314697266,23.37864875793457,5585,0,0
HumanEval/11,0,91,17,body,[i,6.847104072570801,20.05424690246582,145109,0,0
HumanEval/11,0,92,17,body,],7.848014831542969,19.343496322631836,151660,0,0
HumanEval/11,0,93,17,body, ==,7.402205467224121,18.784770965576172,27367,0,0
HumanEval/11,0,94,17,body, b,7.24446964263916,19.98672866821289,81619,0,0
HumanEval/11,0,95,17,body,[i,7.208459854125977,20.168777465820312,132639,0,0
HumanEval/11,0,96,17,body,"]:
",4.618026256561279,23.008819580078125,81619,0,0
HumanEval/11,0,97,17,body,           ,4.4293437004089355,23.10700225830078,18686,0,0
HumanEval/11,0,98,17,body, result,7.747607231140137,19.228469848632812,470,0,0
HumanEval/11,0,99,17,body,.append,7.027544021606445,20.43214988708496,94277,0,0
HumanEval/11,0,100,17,body,(',7.407787799835205,20.070514678955078,2987,0,0
HumanEval/11,0,101,17,body,0,7.042267799377441,20.453414916992188,28885,0,0
HumanEval/11,0,102,17,body,"')
",6.564814567565918,20.998170852661133,74589,0,0
HumanEval/11,0,103,17,body,       ,6.400662422180176,20.849525451660156,9939,0,0
HumanEval/11,0,104,17,body, else,0.8632772564888,1.6257271766662598,770,1,1
HumanEval/11,0,105,17,body,":
",7.02171516418457,20.575632095336914,83302,0,0
HumanEval/11,0,106,17,body,           ,7.548483848571777,19.949951171875,68355,0,0
HumanEval/11,0,107,17,body, result,5.741631031036377,21.738075256347656,55072,0,0
HumanEval/11,0,108,17,body,.append,6.46925163269043,21.11919403076172,91294,0,0
HumanEval/11,0,109,17,body,(',4.21897554397583,23.40906524658203,2987,0,0
HumanEval/11,0,110,17,body,1,5.538480758666992,22.070039749145508,28885,0,0
HumanEval/11,0,111,17,body,"')
",3.5044777393341064,24.0849552154541,75311,0,0
HumanEval/11,0,112,17,operator,   ,1.2340443134307861,26.381216049194336,75311,0,0
HumanEval/11,0,113,17,operator, return,1.4767285585403442,4.488791465759277,470,1,1
HumanEval/11,0,114,17,body, ''.,6.895666122436523,19.97422981262207,134284,0,0
HumanEval/11,0,115,17,body,join,7.123676300048828,20.37070655822754,86012,0,0
HumanEval/11,0,116,17,body,(result,6.083528518676758,21.47692108154297,94277,0,0
HumanEval/11,0,117,17,body,")
",5.954599380493164,18.296958923339844,43699,0,0
HumanEval/11,0,0,18,body,from,7.8065185546875,14.524402618408203,132642,0,0
HumanEval/11,0,1,18,body, typing,6.2878031730651855,21.037458419799805,143823,0,0
HumanEval/11,0,2,18,body, import,6.966121673583984,16.508251190185547,1159,1,1
HumanEval/11,0,3,18,body, List,8.400315284729004,17.438676834106445,27195,0,0
HumanEval/11,0,4,18,operator,"


",7.780862808227539,16.133296966552734,39618,0,0
HumanEval/11,0,5,18,signature,def,6.191336631774902,17.641008377075195,729,0,0
HumanEval/11,0,6,18,signature, string,5.773037910461426,20.29572296142578,52617,0,0
HumanEval/11,0,7,18,signature,_xor,7.417095184326172,20.051355361938477,75311,0,0
HumanEval/11,0,8,18,signature,(a,7.532673358917236,18.204524993896484,81619,0,0
HumanEval/11,0,9,18,signature,:,6.4954915046691895,20.715225219726562,37262,0,0
HumanEval/11,0,10,18,signature, str,7.489002227783203,20.033145904541016,28491,0,0
HumanEval/11,0,11,18,signature,",",6.6625518798828125,20.499263763427734,81619,0,0
HumanEval/11,0,12,18,signature, b,8.253937721252441,18.498905181884766,38287,0,0
HumanEval/11,0,13,18,signature,:,7.455977439880371,19.769128799438477,38287,0,0
HumanEval/11,0,14,18,signature, str,7.849958419799805,19.524459838867188,77006,0,0
HumanEval/11,0,15,18,signature,),7.620567798614502,19.85025405883789,11442,0,0
HumanEval/11,0,16,18,signature, ->,4.65113639831543,22.859235763549805,75311,0,0
HumanEval/11,0,17,18,signature, str,7.54707145690918,19.75647735595703,28491,0,0
HumanEval/11,0,18,18,signature,":
",6.863015174865723,19.227527618408203,48489,0,0
HumanEval/11,0,19,18,signature,   ,6.431275844573975,19.526975631713867,54155,0,0
HumanEval/11,0,20,18,signature," """"""",6.283009052276611,14.898260116577148,72363,0,0
HumanEval/11,0,21,18,docstring, Input,7.476966381072998,17.872243881225586,142477,0,0
HumanEval/11,0,22,18,docstring, are,8.154046058654785,19.380870819091797,117483,0,0
HumanEval/11,0,23,18,docstring, two,8.144828796386719,18.390804290771484,121292,0,0
HumanEval/11,0,24,18,docstring, strings,8.342824935913086,18.4495906829834,7191,0,0
HumanEval/11,0,25,18,docstring, a,7.061616897583008,19.305347442626953,18731,0,0
HumanEval/11,0,26,18,docstring, and,7.978847503662109,18.967689514160156,55771,0,0
HumanEval/11,0,27,18,docstring, b,3.9920434951782227,20.891925811767578,5144,0,0
HumanEval/11,0,28,18,docstring, consisting,7.782486915588379,19.782493591308594,85098,0,0
HumanEval/11,0,29,18,docstring, only,8.669925689697266,18.886747360229492,82379,0,0
HumanEval/11,0,30,18,docstring, of,8.251319885253906,19.1688232421875,39869,0,0
HumanEval/11,0,31,18,docstring, ,8.454200744628906,18.699634552001953,62957,0,0
HumanEval/11,0,32,18,docstring,1,8.133254051208496,19.429508209228516,18686,0,0
HumanEval/11,0,33,18,docstring,s,7.910525321960449,19.336856842041016,89282,0,0
HumanEval/11,0,34,18,docstring, and,7.438527584075928,16.802949905395508,33108,0,0
HumanEval/11,0,35,18,docstring, ,0.013180258683860302,19.3057918548584,5144,0,0
HumanEval/11,0,36,18,docstring,0,8.330118179321289,18.80110740661621,71596,0,0
HumanEval/11,0,37,18,docstring,s,7.483072280883789,19.082271575927734,31363,0,0
HumanEval/11,0,38,18,docstring,".
",7.241207122802734,20.087326049804688,39618,0,0
HumanEval/11,0,39,18,docstring,   ,8.309979438781738,18.347795486450195,35545,0,0
HumanEval/11,0,40,18,docstring, Perform,8.692873001098633,18.539003372192383,470,0,0
HumanEval/11,0,41,18,docstring, binary,7.757323265075684,19.6047306060791,47896,0,0
HumanEval/11,0,42,18,docstring, XOR,7.965030670166016,19.562885284423828,30158,0,0
HumanEval/11,0,43,18,docstring, on,7.672147750854492,18.148996353149414,5666,0,1
HumanEval/11,0,44,18,docstring, these,8.055627822875977,18.20184898376465,419,0,0
